tweet_id,source_row,annotation_category,tweet_text_raw,text_clean,word_count,count,hate_speech,offensive_language,neither,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
T1220,20592,Offensive language,RT @thecoreyholcomb: Every time you sleep with two women in a day it proves this country has a problem educating bitches about their self w…,rt every time you sleep with two women in a day it proves this country has a problem educating bitches about their self w,24,3,0,3,0,0.8767137,0.1175173,0.00576894,-0.87094474,Negative
T1221,20616,Offensive language,RT @thewayoftheid: Viola Davis sans wig is still stuntin on you hoes in the most classically beautiful way. #HTGAWM,rt viola davis sans wig is still stuntin on you hoes in the most classically beautiful way htgawm,18,3,0,3,0,0.013239665,0.08049818,0.90626216,0.8930225,Positive
T1222,20627,Offensive language,RT @thoughtkendalI: dumb bitch ruined a perfectly good sweater http://t.co/lk8W8jjglI,rt dumb bitch ruined a perfectly good sweater,8,3,0,3,0,0.9364103,0.05760837,0.0059812916,-0.93042904,Negative
T1223,20640,Neither,RT @tishforprez: that pointy nail game is for da birds.,rt that pointy nail game is for da birds,9,3,0,1,2,0.86663747,0.124658346,0.0087041445,-0.85793334,Negative
T1224,20646,Offensive language,"RT @tnicolle_rauzi: We always bitch about the opposite sex when we're equally just as scandalous. Not all, but a large sum. Hypocrisy at it…",rt we always bitch about the opposite sex when we re equally just as scandalous not all but a large sum hypocrisy at it,24,3,0,2,1,0.8977325,0.09574064,0.006526952,-0.89120555,Negative
T1225,20670,Hate speech,"RT @trentlilweezy: ""you are trash"" me: http://t.co/nX2tqImO2a",rt you are trash me,5,3,2,0,1,0.8928763,0.0995492,0.0075744404,-0.8853019,Negative
T1226,20712,Offensive language,RT @urbandictionary: @The2kGod nigger: A fully grown niglet http://t.co/HJKlNHDrWT http://t.co/x6y5XKKPMq,rt nigger a fully grown niglet,6,3,1,2,0,0.107007034,0.8698607,0.023132328,-0.0838747,Neutral
T1227,20719,Hate speech,RT @veeveeveeveevee: If I was Obama Id call a press conference & slit joe bidens neck on live tv just 2 show these crackers I mean business…,rt if i was obama id call a press conference slit joe bidens neck on live tv just show these crackers i mean business,24,3,2,1,0,0.6326694,0.33913815,0.028192544,-0.60447687,Negative
T1228,20729,Offensive language,RT @verseunanswered: Did those bitches from Frozen ever build a snowman?,rt did those bitches from frozen ever build a snowman,10,3,0,3,0,0.34591693,0.6208603,0.03322273,-0.3126942,Neutral
T1229,20774,Offensive language,RT @wizkhalifa: Currently taking over ur bitches brain with my creativity and wierdness.,rt currently taking over ur bitches brain with my creativity and wierdness,12,3,0,3,0,0.34847966,0.5113953,0.14012513,-0.20835453,Neutral
T1230,20785,Offensive language,RT @woohdakidd_74: “@Shane_A1: I'm steady hearin bout these suppose to be tuff street niccas gettin fuccd n dey ass smh gay boys”😱😱smh sad …,rt i m steady hearin bout these suppose to be tuff street niccas gettin fuccd n dey ass smh gay boys smh sad,23,3,1,2,0,0.926225,0.06929601,0.004478927,-0.9217461,Negative
T1231,20814,Offensive language,RT @xPoppinWheelies: Lol the thirst be so real on dis bitch 😂,rt lol the thirst be so real on dis bitch,10,9,0,9,0,0.33600977,0.526585,0.13740517,-0.1986046,Neutral
T1232,20849,Offensive language,RT @ygAddie: Obama a bitch.,rt obama a bitch,4,3,0,3,0,0.9125412,0.07991777,0.00754113,-0.9050001,Negative
T1233,20870,Offensive language,"RT @yungtfti: If a bitch says ""eeeeeee"" she a hoe",rt if a bitch says eeeeeee she a hoe,9,3,0,3,0,0.806421,0.18041049,0.01316856,-0.7932524,Negative
T1234,20883,Neither,"RT @zachthorpe78: ""the trash generation""",rt the trash generation,4,3,0,1,2,0.80205935,0.18879883,0.009141793,-0.79291755,Negative
T1235,20918,Neither,Ravioli stuffed wit lobster nd a nice stuffed clam #eating betterthanamobster http://t.co/PzdoESaR,ravioli stuffed wit lobster nd a nice stuffed clam eating betterthanamobster,11,3,0,0,3,0.003514741,0.07954421,0.9169411,0.91342634,Positive
T1236,20921,Offensive language,Ray rice had that bitch of the xans and the lean all in one punch,ray rice had that bitch of the xans and the lean all in one punch,15,3,0,3,0,0.3067338,0.5500969,0.14316928,-0.1635645,Neutral
T1237,20923,Neither,Reaaallly wish I had more milk for Oreos. Lol,reaaallly wish i had more milk for oreos lol,9,3,0,0,3,0.08533951,0.37791404,0.5367465,0.451407,Positive
T1238,20961,Offensive language,"Remember when I told yall bout my coworker not lookin out a couple weeks back?.. Karma's a hoe, got his ass.",remember when i told yall bout my coworker not lookin out a couple weeks back karma s a hoe got his ass,22,3,0,3,0,0.83567804,0.15330622,0.011015727,-0.8246623,Negative
T1239,20967,Neither,Rescue elephant calf ‘Nunai’ looking fuzzy at the International Fund for Animal Welfare Rehabilitati http://t.co/PAetLXGuoa,rescue elephant calf nunai looking fuzzy at the international fund for animal welfare rehabilitati,14,3,0,0,3,0.048411272,0.8770744,0.07451436,0.026103087,Neutral
T1240,20979,Offensive language,Rihanna's Favorite Thing About White House Visits: 'My President Being Black' http://t.co/86zVJUzJLr #Solidarity Poking whitey-not wise..,rihanna s favorite thing about white house visits my president being black solidarity poking whitey not wise,17,3,0,3,0,0.03226258,0.48735705,0.4803803,0.44811773,Neutral
T1241,21051,Offensive language,"Sam is hands down easily no doubt in a million years my least favorite character, such a little bitch! #freaksandgeeks",sam is hands down easily no doubt in a million years my least favorite character such a little bitch freaksandgeeks,20,3,0,3,0,0.94498974,0.043959707,0.0110505875,-0.93393916,Negative
T1242,21054,Offensive language,Same hoe said I couldn't get it tryna kick it.,same hoe said i couldn t get it tryna kick it,11,3,0,3,0,0.8067031,0.18173636,0.011560487,-0.7951426,Negative
T1243,21056,Offensive language,Same niccas tryna be around me .. The same niccas that used to down me!,same niccas tryna be around me the same niccas that used to down me,14,3,0,2,1,0.5800025,0.38799867,0.031998843,-0.5480037,Negative
T1244,21088,Offensive language,Scott told me at work today he wants to come over to get me drunk and then seduce my girlfriend...🔫🔪 I'll kill you bitch 😡,scott told me at work today he wants to come over to get me drunk and then seduce my girlfriend i ll kill you bitch,25,3,1,2,0,0.9302132,0.062515646,0.0072712176,-0.922942,Negative
T1245,21107,Neither,See the jumbotron? That’s where the jig is,see the jumbotron that s where the jig is,9,3,0,0,3,0.041983034,0.67234224,0.28567472,0.24369168,Neutral
T1246,21108,Offensive language,See two of his bitches in the cluuuuub “@_TonyHilfiger: What he do for a living? http://t.co/CS9dfgl7EW”,see two of his bitches in the cluuuuub what he do for a living,14,3,0,3,0,0.10128958,0.85714567,0.041564796,-0.05972478,Neutral
T1247,21113,Hate speech,See> Its a FINE LINE> Killing #faggots doesn't change the source of their creation. Which is #Stupid PEOPLE #overbreeding> #PERIOD>,see its a fine line killing faggots doesn t change the source of their creation which is stupid people overbreeding period,21,3,2,1,0,0.7772348,0.19861527,0.024149992,-0.7530848,Negative
T1248,21146,Offensive language,Sh*t!!!! RT @DipOnline If K Michelle was apart of Baltimore twitter she'd be one of them hoes saying she's celibate smh,sh t rt if k michelle was apart of baltimore twitter she d be one of them hoes saying she s celibate smh,23,3,0,3,0,0.8466515,0.14138739,0.011961034,-0.83469045,Negative
T1249,21152,Offensive language,"Shawty pussy wet, the dope drippn wet 💦",shawty pussy wet the dope drippn wet,7,3,0,3,0,0.13590908,0.55023485,0.3138561,0.17794701,Neutral
T1250,21158,Offensive language,She a hoe cause your boyfriend want her? she scary cause she dont talk shit like y'all? she ugly cause you don't like her? GROW UP!,she a hoe cause your boyfriend want her she scary cause she dont talk shit like y all she ugly cause you don t like her grow up,28,9,1,7,1,0.9324252,0.06315031,0.004424479,-0.92800075,Negative
T1251,21180,Offensive language,She got arrested for domestic violence against him!! Ugh bitch -_-,she got arrested for domestic violence against him ugh bitch,10,6,0,6,0,0.9419849,0.0513915,0.0066236537,-0.93536127,Negative
T1252,21235,Offensive language,Shirley Temple was a bad bitch when she was my age as well.,shirley temple was a bad bitch when she was my age as well,13,3,0,3,0,0.84486365,0.13930339,0.015833015,-0.82903063,Negative
T1253,21250,Offensive language,Shot out to my main bitches and my side bitches😎,shot out to my main bitches and my side bitches,10,3,0,3,0,0.044204585,0.5386542,0.4171412,0.3729366,Neutral
T1254,21262,Offensive language,Shoutout that real bitch,shoutout that real bitch,4,9,0,9,0,0.22339301,0.39805615,0.37855086,0.15515785,Neutral
T1255,21263,Offensive language,Shoutout to my Mamma cause she Ain't Raise no hoe,shoutout to my mamma cause she ain t raise no hoe,11,3,1,2,0,0.06926734,0.14242399,0.7883087,0.71904135,Positive
T1256,21272,Offensive language,Shut the fuck up and quit being such a pussy hahahah,shut the fuck up and quit being such a pussy hahahah,11,3,0,3,0,0.9281479,0.06065424,0.011197843,-0.91695005,Negative
T1257,21282,Offensive language,"Shut yo ""new year, new me"" lookin ass up bitch. ",shut yo new year new me lookin ass up bitch,10,3,0,3,0,0.8432499,0.13323435,0.023515712,-0.8197342,Negative
T1258,21298,Offensive language,Sike naw I love big smelly hoes doe,sike naw i love big smelly hoes doe,8,3,0,2,1,0.48042095,0.3427532,0.17682584,-0.30359513,Negative
T1259,21314,Offensive language,Sis said go to sleep I said bitch it's our b day I ain't sleeping 😜😜😜,sis said go to sleep i said bitch it s our b day i ain t sleeping,17,3,0,3,0,0.11484775,0.57318336,0.31196892,0.19712117,Neutral
T1260,21320,Neither,"Sitting on the deck, enjoying a #StoneIPA, watching/smelling the neighbors burn trash. #Missouri http://t.co/m9wYnrLtWz",sitting on the deck enjoying a stoneipa watching smelling the neighbors burn trash missouri,14,3,0,1,2,0.18228766,0.70213836,0.115574025,-0.06671364,Neutral
T1261,21351,Offensive language,Smh ma niggah,smh ma niggah,3,6,0,6,0,0.64043224,0.2852243,0.07434346,-0.5660888,Negative
T1262,21379,Offensive language,"So I had to spray this huge ass wasp nest outside my backdoor. Maaan, them bitches were mad as fuck!!",so i had to spray this huge ass wasp nest outside my backdoor maaan them bitches were mad as fuck,20,3,0,3,0,0.92804724,0.061185934,0.01076682,-0.91728044,Negative
T1263,21382,Offensive language,"So I seen this sweater , its flashy. I wanna get it. I gotta get it. It say ""my boyfriend is my bitch, with some puppies"" 😂😂😂",so i seen this sweater its flashy i wanna get it i gotta get it it say my boyfriend is my bitch with some puppies,25,3,0,3,0,0.0797692,0.28906956,0.63116115,0.55139196,Positive
T1264,21391,Offensive language,So at work today I got called a cracker ass bitch. Lol,so at work today i got called a cracker ass bitch lol,12,3,0,3,0,0.8362085,0.13415314,0.029638384,-0.8065701,Negative
T1265,21416,Neither,So much more going on but hypocrisy doesn't sit well with me. My redneck family from central Illinois more black then Bieber!,so much more going on but hypocrisy doesn t sit well with me my redneck family from central illinois more black then bieber,23,3,1,0,2,0.9149779,0.07752956,0.0074924994,-0.9074854,Negative
T1266,21420,Offensive language,So my dumb ass screams fuck the redskins in this big ass echo filled parking garage,so my dumb ass screams fuck the redskins in this big ass echo filled parking garage,16,3,1,2,0,0.9322181,0.05828525,0.009496674,-0.9227214,Negative
T1267,21440,Offensive language,"So was chris brown talking bout hisself when he said ""these hoes ain't loyal ?""",so was chris brown talking bout hisself when he said these hoes ain t loyal,15,3,0,2,1,0.44334114,0.5400126,0.016646205,-0.42669493,Neutral
T1268,21490,Offensive language,Some of the ice melted in my car cause the dumb fuck at 7/11 decided he wanted to strike up a conversation wit a fat ugly bitch smfh,some of the ice melted in my car cause the dumb fuck at decided he wanted to strike up a conversation wit a fat ugly bitch smfh,27,3,0,3,0,0.9464041,0.047908954,0.0056869276,-0.94071716,Negative
T1269,21509,Hate speech,"Somebody couldve been like ""aye man you dropped your money"" but nooooooo fucking broke faggots selfish bastards i hate yall",somebody couldve been like aye man you dropped your money but nooooooo fucking broke faggots selfish bastards i hate yall,20,3,2,1,0,0.9411769,0.053628646,0.0051945504,-0.93598235,Negative
T1270,21512,Offensive language,"Somebody tell these nigggas I'ma keep fuckin they hoes, I'ma keep rockin these shows",somebody tell these nigggas i ma keep fuckin they hoes i ma keep rockin these shows,16,3,1,2,0,0.2426056,0.5810665,0.1763279,-0.0662777,Neutral
T1271,21518,Offensive language,Someone came up & told me that I pulled hoes today. I was pissed just because thats so fucking false that its sad.,someone came up told me that i pulled hoes today i was pissed just because thats so fucking false that its sad,22,3,0,2,1,0.95701176,0.03851379,0.004474535,-0.95253724,Negative
T1272,21520,Offensive language,Someone needs to get this boring Nike fag off the stage.,someone needs to get this boring nike fag off the stage,11,3,1,2,0,0.92258745,0.06864828,0.008764328,-0.9138231,Negative
T1273,21538,Neither,"Sometimes I wish I had a cute pet monkey, but then I remember it would probably defecate everywhere, beat me up, and destroy my house.",sometimes i wish i had a cute pet monkey but then i remember it would probably defecate everywhere beat me up and destroy my house,25,3,0,0,3,0.89172083,0.09442277,0.013856434,-0.8778644,Negative
T1274,21544,Offensive language,Sometimes you gotta block a bitch because damn they annoying,sometimes you gotta block a bitch because damn they annoying,10,3,0,3,0,0.8737826,0.11645318,0.009764245,-0.8640183,Negative
T1275,21549,Offensive language,Son of a bitch I can't wait till baseball is back. #AmericasPastTime,son of a bitch i can t wait till baseball is back americaspasttime,13,4,0,3,1,0.92501974,0.058840096,0.016140185,-0.9088796,Negative
T1276,21558,Offensive language,Sooooooo true but I'm the pussy monsta http://t.co/2vhaCeQ4,sooooooo true but i m the pussy monsta,8,3,0,3,0,0.4081567,0.4104663,0.18137695,-0.22677974,Neutral
T1277,21561,Offensive language,Sorry about the spam but I dare you to search nigger on Twitter and not laugh. Impossible.,sorry about the spam but i dare you to search nigger on twitter and not laugh impossible,17,3,1,2,0,0.87174296,0.113056324,0.015200791,-0.85654217,Negative
T1278,21572,Hate speech,Southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working.,southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working,23,3,2,1,0,0.8811286,0.10775801,0.011113372,-0.87001526,Negative
T1279,21579,Offensive language,Speaking of. RT @KingHorseDick: A lot of them backpage hoes don't like fucking black guys so I never went thru with it,speaking of rt a lot of them backpage hoes don t like fucking black guys so i never went thru with it,22,3,1,2,0,0.8668405,0.12540644,0.0077530458,-0.8590874,Negative
T1280,21593,Offensive language,Stafford you pussy,stafford you pussy,3,3,0,3,0,0.8899546,0.0990097,0.011035657,-0.87891895,Negative
T1281,21624,Offensive language,"Stomach is hurting, I'm starving for some early morning pussy. 😏😏",stomach is hurting i m starving for some early morning pussy,11,3,0,3,0,0.6488943,0.24783021,0.10327551,-0.5456188,Negative
